MoveNumber,Player,PlayerRating,FEN,SAN,UCI,Result
55,White,1525,2b2rk1/7p/p1q1p1pP/3p1pP1/B2P4/b3P3/P3rP2/3RK1R1 w - - 0 28,Kxe2,e1e2,1/2-1/2
56,Black,1536,2b2rk1/7p/p1q1p1pP/3p1pP1/B2P4/b3P3/P3KP2/3R2R1 b - - 0 28,Qxa4,c6a4,1/2-1/2
57,White,1525,2b2rk1/7p/p3p1pP/3p1pP1/q2P4/b3P3/P3KP2/3R2R1 w - - 0 29,Rc1,d1c1,1/2-1/2
58,Black,1536,2b2rk1/7p/p3p1pP/3p1pP1/q2P4/b3P3/P3KP2/2R3R1 b - - 1 29,Bxc1,a3c1,1/2-1/2
59,White,1525,2b2rk1/7p/p3p1pP/3p1pP1/q2P4/4P3/P3KP2/2b3R1 w - - 0 30,Rxc1,g1c1,1/2-1/2
60,Black,1536,2b2rk1/7p/p3p1pP/3p1pP1/q2P4/4P3/P3KP2/2R5 b - - 0 30,Qxa2+,a4a2,1/2-1/2
61,White,1525,2b2rk1/7p/p3p1pP/3p1pP1/3P4/4P3/q3KP2/2R5 w - - 0 31,Kd1,e2d1,1/2-1/2
62,Black,1536,2b2rk1/7p/p3p1pP/3p1pP1/3P4/4P3/q4P2/2RK4 b - - 1 31,Qxf2,a2f2,1/2-1/2
63,White,1525,2b2rk1/7p/p3p1pP/3p1pP1/3P4/4P3/5q2/2RK4 w - - 0 32,Rc7,c1c7,1/2-1/2
64,Black,1536,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4P3/5q2/3K4 b - - 1 32,Qf1+,f2f1,1/2-1/2
65,White,1525,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4P3/8/3K1q2 w - - 2 33,Kd2,d1d2,1/2-1/2
66,Black,1536,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4P3/3K4/5q2 b - - 3 33,Qf2+,f1f2,1/2-1/2
67,White,1525,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4P3/3K1q2/8 w - - 4 34,Kd1,d2d1,1/2-1/2
68,Black,1536,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4P3/5q2/3K4 b - - 5 34,Qf3+,f2f3,1/2-1/2
69,White,1525,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4Pq2/8/3K4 w - - 6 35,Kd2,d1d2,1/2-1/2
70,Black,1536,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4Pq2/3K4/8 b - - 7 35,Qf2+,f3f2,1/2-1/2
71,White,1525,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4P3/3K1q2/8 w - - 8 36,Kd3,d2d3,1/2-1/2
72,Black,1536,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/3KP3/5q2/8 b - - 9 36,Qf1+,f2f1,1/2-1/2
73,White,1525,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/3KP3/8/5q2 w - - 10 37,Kd2,d3d2,1/2-1/2
74,Black,1536,2b2rk1/2R4p/p3p1pP/3p1pP1/3P4/4P3/3K4/5q2 b - - 11 37,Qf2+,f1f2,1/2-1/2
1,White,1529,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d4,d2d4,1-0
2,Black,1597,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d5,d7d5,1-0
3,White,1529,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e4,e2e4,1-0
4,Black,1597,rnbqkbnr/ppp1pppp/8/3p4/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,dxe4,d5e4,1-0
5,White,1529,rnbqkbnr/ppp1pppp/8/8/3Pp3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,f3,f2f3,1-0
6,Black,1597,rnbqkbnr/ppp1pppp/8/8/3Pp3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 3,exf3,e4f3,1-0
7,White,1529,rnbqkbnr/ppp1pppp/8/8/3P4/5p2/PPP3PP/RNBQKBNR w KQkq - 0 4,Nxf3,g1f3,1-0
8,Black,1597,rnbqkbnr/ppp1pppp/8/8/3P4/5N2/PPP3PP/RNBQKB1R b KQkq - 0 4,e6,e7e6,1-0
9,White,1529,rnbqkbnr/ppp2ppp/4p3/8/3P4/5N2/PPP3PP/RNBQKB1R w KQkq - 0 5,Bd3,f1d3,1-0
10,Black,1597,rnbqkbnr/ppp2ppp/4p3/8/3P4/3B1N2/PPP3PP/RNBQK2R b KQkq - 1 5,Nf6,g8f6,1-0
11,White,1529,rnbqkb1r/ppp2ppp/4pn2/8/3P4/3B1N2/PPP3PP/RNBQK2R w KQkq - 2 6,O-O,e1g1,1-0
12,Black,1597,rnbqkb1r/ppp2ppp/4pn2/8/3P4/3B1N2/PPP3PP/RNBQ1RK1 b kq - 3 6,Bd6,f8d6,1-0
13,White,1529,rnbqk2r/ppp2ppp/3bpn2/8/3P4/3B1N2/PPP3PP/RNBQ1RK1 w kq - 4 7,Bg5,c1g5,1-0
14,Black,1597,rnbqk2r/ppp2ppp/3bpn2/6B1/3P4/3B1N2/PPP3PP/RN1Q1RK1 b kq - 5 7,O-O,e8g8,1-0
15,White,1529,rnbq1rk1/ppp2ppp/3bpn2/6B1/3P4/3B1N2/PPP3PP/RN1Q1RK1 w - - 6 8,Qc1,d1c1,1-0
16,Black,1597,rnbq1rk1/ppp2ppp/3bpn2/6B1/3P4/3B1N2/PPP3PP/RNQ2RK1 b - - 7 8,Nbd7,b8d7,1-0
17,White,1529,r1bq1rk1/pppn1ppp/3bpn2/6B1/3P4/3B1N2/PPP3PP/RNQ2RK1 w - - 8 9,c3,c2c3,1-0
18,Black,1597,r1bq1rk1/pppn1ppp/3bpn2/6B1/3P4/2PB1N2/PP4PP/RNQ2RK1 b - - 0 9,Re8,f8e8,1-0
19,White,1529,r1bqr1k1/pppn1ppp/3bpn2/6B1/3P4/2PB1N2/PP4PP/RNQ2RK1 w - - 1 10,Na3,b1a3,1-0
20,Black,1597,r1bqr1k1/pppn1ppp/3bpn2/6B1/3P4/N1PB1N2/PP4PP/R1Q2RK1 b - - 2 10,Be7,d6e7,1-0
21,White,1529,r1bqr1k1/pppnbppp/4pn2/6B1/3P4/N1PB1N2/PP4PP/R1Q2RK1 w - - 3 11,Nc4,a3c4,1-0
22,Black,1597,r1bqr1k1/pppnbppp/4pn2/6B1/2NP4/2PB1N2/PP4PP/R1Q2RK1 b - - 4 11,a6,a7a6,1-0
23,White,1529,r1bqr1k1/1ppnbppp/p3pn2/6B1/2NP4/2PB1N2/PP4PP/R1Q2RK1 w - - 0 12,h3,h2h3,1-0
24,Black,1597,r1bqr1k1/1ppnbppp/p3pn2/6B1/2NP4/2PB1N1P/PP4P1/R1Q2RK1 b - - 0 12,Nd5,f6d5,1-0
25,White,1529,r1bqr1k1/1ppnbppp/p3p3/3n2B1/2NP4/2PB1N1P/PP4P1/R1Q2RK1 w - - 1 13,Bh6,g5h6,1-0
26,Black,1597,r1bqr1k1/1ppnbppp/p3p2B/3n4/2NP4/2PB1N1P/PP4P1/R1Q2RK1 b - - 2 13,gxh6,g7h6,1-0
27,White,1529,r1bqr1k1/1ppnbp1p/p3p2p/3n4/2NP4/2PB1N1P/PP4P1/R1Q2RK1 w - - 0 14,Qxh6,c1h6,1-0
28,Black,1597,r1bqr1k1/1ppnbp1p/p3p2Q/3n4/2NP4/2PB1N1P/PP4P1/R4RK1 b - - 0 14,f5,f7f5,1-0
29,White,1529,r1bqr1k1/1ppnb2p/p3p2Q/3n1p2/2NP4/2PB1N1P/PP4P1/R4RK1 w - - 0 15,Nce5,c4e5,1-0
30,Black,1597,r1bqr1k1/1ppnb2p/p3p2Q/3nNp2/3P4/2PB1N1P/PP4P1/R4RK1 b - - 1 15,Nxe5,d7e5,1-0
31,White,1529,r1bqr1k1/1pp1b2p/p3p2Q/3nnp2/3P4/2PB1N1P/PP4P1/R4RK1 w - - 0 16,dxe5,d4e5,1-0
32,Black,1597,r1bqr1k1/1pp1b2p/p3p2Q/3nPp2/8/2PB1N1P/PP4P1/R4RK1 b - - 0 16,Rf8,e8f8,1-0
33,White,1529,r1bq1rk1/1pp1b2p/p3p2Q/3nPp2/8/2PB1N1P/PP4P1/R4RK1 w - - 1 17,Rad1,a1d1,1-0
34,Black,1597,r1bq1rk1/1pp1b2p/p3p2Q/3nPp2/8/2PB1N1P/PP4P1/3R1RK1 b - - 2 17,Qe8,d8e8,1-0
35,White,1529,r1b1qrk1/1pp1b2p/p3p2Q/3nPp2/8/2PB1N1P/PP4P1/3R1RK1 w - - 3 18,Ng5,f3g5,1-0
36,Black,1597,r1b1qrk1/1pp1b2p/p3p2Q/3nPpN1/8/2PB3P/PP4P1/3R1RK1 b - - 4 18,Bxg5,e7g5,1-0
37,White,1529,r1b1qrk1/1pp4p/p3p2Q/3nPpb1/8/2PB3P/PP4P1/3R1RK1 w - - 0 19,Qxg5+,h6g5,1-0
38,Black,1597,r1b1qrk1/1pp4p/p3p3/3nPpQ1/8/2PB3P/PP4P1/3R1RK1 b - - 0 19,Qg6,e8g6,1-0
39,White,1529,r1b2rk1/1pp4p/p3p1q1/3nPpQ1/8/2PB3P/PP4P1/3R1RK1 w - - 1 20,Qd2,g5d2,1-0
40,Black,1597,r1b2rk1/1pp4p/p3p1q1/3nPp2/8/2PB3P/PP1Q2P1/3R1RK1 b - - 2 20,f4,f5f4,1-0
41,White,1529,r1b2rk1/1pp4p/p3p1q1/3nP3/5p2/2PB3P/PP1Q2P1/3R1RK1 w - - 0 21,Bxg6,d3g6,1-0
1,White,1599,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e4,e2e4,1-0
2,Black,1534,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e6,e7e6,1-0
3,White,1599,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Nc3,b1c3,1-0
4,Black,1534,rnbqkbnr/pppp1ppp/4p3/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,d5,d7d5,1-0
5,White,1599,rnbqkbnr/ppp2ppp/4p3/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,Nf3,g1f3,1-0
6,Black,1534,rnbqkbnr/ppp2ppp/4p3/3p4/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,d4,d5d4,1-0
7,White,1599,rnbqkbnr/ppp2ppp/4p3/8/3pP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,Nb1,c3b1,1-0
8,Black,1534,rnbqkbnr/ppp2ppp/4p3/8/3pP3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 4,Nc6,b8c6,1-0
9,White,1599,r1bqkbnr/ppp2ppp/2n1p3/8/3pP3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 5,c3,c2c3,1-0
10,Black,1534,r1bqkbnr/ppp2ppp/2n1p3/8/3pP3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq - 0 5,dxc3,d4c3,1-0
11,White,1599,r1bqkbnr/ppp2ppp/2n1p3/8/4P3/2p2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 6,Nxc3,b1c3,1-0
12,Black,1534,r1bqkbnr/ppp2ppp/2n1p3/8/4P3/2N2N2/PP1P1PPP/R1BQKB1R b KQkq - 0 6,e5,e6e5,1-0
13,White,1599,r1bqkbnr/ppp2ppp/2n5/4p3/4P3/2N2N2/PP1P1PPP/R1BQKB1R w KQkq - 0 7,d4,d2d4,1-0
14,Black,1534,r1bqkbnr/ppp2ppp/2n5/4p3/3PP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 7,Bg4,c8g4,1-0
15,White,1599,r2qkbnr/ppp2ppp/2n5/4p3/3PP1b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 1 8,d5,d4d5,1-0
16,Black,1534,r2qkbnr/ppp2ppp/2n5/3Pp3/4P1b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 8,Nd4,c6d4,1-0
17,White,1599,r2qkbnr/ppp2ppp/8/3Pp3/3nP1b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 1 9,Be3,c1e3,1-0
18,Black,1534,r2qkbnr/ppp2ppp/8/3Pp3/3nP1b1/2N1BN2/PP3PPP/R2QKB1R b KQkq - 2 9,Nxf3+,d4f3,1-0
19,White,1599,r2qkbnr/ppp2ppp/8/3Pp3/4P1b1/2N1Bn2/PP3PPP/R2QKB1R w KQkq - 0 10,gxf3,g2f3,1-0
20,Black,1534,r2qkbnr/ppp2ppp/8/3Pp3/4P1b1/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,Bh5,g4h5,1-0
21,White,1599,r2qkbnr/ppp2ppp/8/3Pp2b/4P3/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,Bh3,f1h3,1-0
22,Black,1534,r2qkbnr/ppp2ppp/8/3Pp2b/4P3/2N1BP1B/PP3P1P/R2QK2R b KQkq - 2 11,Nf6,g8f6,1-0
23,White,1599,r2qkb1r/ppp2ppp/5n2/3Pp2b/4P3/2N1BP1B/PP3P1P/R2QK2R w KQkq - 3 12,Qd3,d1d3,1-0
24,Black,1534,r2qkb1r/ppp2ppp/5n2/3Pp2b/4P3/2NQBP1B/PP3P1P/R3K2R b KQkq - 4 12,Bd6,f8d6,1-0
25,White,1599,r2qk2r/ppp2ppp/3b1n2/3Pp2b/4P3/2NQBP1B/PP3P1P/R3K2R w KQkq - 5 13,Qb5+,d3b5,1-0
26,Black,1534,r2qk2r/ppp2ppp/3b1n2/1Q1Pp2b/4P3/2N1BP1B/PP3P1P/R3K2R b KQkq - 6 13,Nd7,f6d7,1-0
27,White,1599,r2qk2r/pppn1ppp/3b4/1Q1Pp2b/4P3/2N1BP1B/PP3P1P/R3K2R w KQkq - 7 14,Qxb7,b5b7,1-0
28,Black,1534,r2qk2r/pQpn1ppp/3b4/3Pp2b/4P3/2N1BP1B/PP3P1P/R3K2R b KQkq - 0 14,O-O,e8g8,1-0
29,White,1599,r2q1rk1/pQpn1ppp/3b4/3Pp2b/4P3/2N1BP1B/PP3P1P/R3K2R w KQ - 1 15,Nb5,c3b5,1-0
30,Black,1534,r2q1rk1/pQpn1ppp/3b4/1N1Pp2b/4P3/4BP1B/PP3P1P/R3K2R b KQ - 2 15,Bb4+,d6b4,1-0
31,White,1599,r2q1rk1/pQpn1ppp/8/1N1Pp2b/1b2P3/4BP1B/PP3P1P/R3K2R w KQ - 3 16,Bd2,e3d2,1-0
32,Black,1534,r2q1rk1/pQpn1ppp/8/1N1Pp2b/1b2P3/5P1B/PP1B1P1P/R3K2R b KQ - 4 16,Bxd2+,b4d2,1-0
33,White,1599,r2q1rk1/pQpn1ppp/8/1N1Pp2b/4P3/5P1B/PP1b1P1P/R3K2R w KQ - 0 17,Kxd2,e1d2,1-0
34,Black,1534,r2q1rk1/pQpn1ppp/8/1N1Pp2b/4P3/5P1B/PP1K1P1P/R6R b - - 0 17,Qg5+,d8g5,1-0
35,White,1599,r4rk1/pQpn1ppp/8/1N1Pp1qb/4P3/5P1B/PP1K1P1P/R6R w - - 1 18,Ke2,d2e2,1-0
36,Black,1534,r4rk1/pQpn1ppp/8/1N1Pp1qb/4P3/5P1B/PP2KP1P/R6R b - - 2 18,Qf4,g5f4,1-0
37,White,1599,r4rk1/pQpn1ppp/8/1N1Pp2b/4Pq2/5P1B/PP2KP1P/R6R w - - 3 19,Bxd7,h3d7,1-0
38,Black,1534,r4rk1/pQpB1ppp/8/1N1Pp2b/4Pq2/5P2/PP2KP1P/R6R b - - 0 19,Bxf3+,h5f3,1-0
39,White,1599,r4rk1/pQpB1ppp/8/1N1Pp3/4Pq2/5b2/PP2KP1P/R6R w - - 0 20,Kd3,e2d3,1-0
40,Black,1534,r4rk1/pQpB1ppp/8/1N1Pp3/4Pq2/3K1b2/PP3P1P/R6R b - - 1 20,Qxe4+,f4e4,1-0
41,White,1599,r4rk1/pQpB1ppp/8/1N1Pp3/4q3/3K1b2/PP3P1P/R6R w - - 0 21,Kc3,d3c3,1-0
42,Black,1534,r4rk1/pQpB1ppp/8/1N1Pp3/4q3/2K2b2/PP3P1P/R6R b - - 1 21,Rab8,a8b8,1-0
43,White,1599,1r3rk1/pQpB1ppp/8/1N1Pp3/4q3/2K2b2/PP3P1P/R6R w - - 2 22,Qc6,b7c6,1-0
44,Black,1534,1r3rk1/p1pB1ppp/2Q5/1N1Pp3/4q3/2K2b2/PP3P1P/R6R b - - 3 22,Rxb5,b8b5,1-0
45,White,1599,5rk1/p1pB1ppp/2Q5/1r1Pp3/4q3/2K2b2/PP3P1P/R6R w - - 0 23,Qxb5,c6b5,1-0
46,Black,1534,5rk1/p1pB1ppp/8/1Q1Pp3/4q3/2K2b2/PP3P1P/R6R b - - 0 23,Qd4+,e4d4,1-0
47,White,1599,5rk1/p1pB1ppp/8/1Q1Pp3/3q4/2K2b2/PP3P1P/R6R w - - 1 24,Kb3,c3b3,1-0
48,Black,1534,5rk1/p1pB1ppp/8/1Q1Pp3/3q4/1K3b2/PP3P1P/R6R b - - 2 24,Bxd5+,f3d5,1-0
49,White,1599,5rk1/p1pB1ppp/8/1Q1bp3/3q4/1K6/PP3P1P/R6R w - - 0 25,Kc2,b3c2,1-0
50,Black,1534,5rk1/p1pB1ppp/8/1Q1bp3/3q4/8/PPK2P1P/R6R b - - 1 25,Bxh1,d5h1,1-0
51,White,1599,5rk1/p1pB1ppp/8/1Q2p3/3q4/8/PPK2P1P/R6b w - - 0 26,Rxh1,a1h1,1-0
52,Black,1534,5rk1/p1pB1ppp/8/1Q2p3/3q4/8/PPK2P1P/7R b - - 0 26,Qxf2+,d4f2,1-0
53,White,1599,5rk1/p1pB1ppp/8/1Q2p3/8/8/PPK2q1P/7R w - - 0 27,Kc3,c2c3,1-0
54,Black,1534,5rk1/p1pB1ppp/8/1Q2p3/8/2K5/PP3q1P/7R b - - 1 27,Qf3+,f2f3,1-0
55,White,1599,5rk1/p1pB1ppp/8/1Q2p3/8/2K2q2/PP5P/7R w - - 2 28,Qd3,b5d3,1-0
56,Black,1534,5rk1/p1pB1ppp/8/4p3/8/2KQ1q2/PP5P/7R b - - 3 28,Qxh1,f3h1,1-0
57,White,1599,5rk1/p1pB1ppp/8/4p3/8/2KQ4/PP5P/7q w - - 0 29,Bf5,d7f5,1-0
58,Black,1534,5rk1/p1p2ppp/8/4pB2/8/2KQ4/PP5P/7q b - - 1 29,Qxh2,h1h2,1-0
59,White,1599,5rk1/p1p2ppp/8/4pB2/8/2KQ4/PP5q/8 w - - 0 30,a4,a2a4,1-0
60,Black,1534,5rk1/p1p2ppp/8/4pB2/P7/2KQ4/1P5q/8 b - - 0 30,Qf4,h2f4,1-0
61,White,1599,5rk1/p1p2ppp/8/4pB2/P4q2/2KQ4/1P6/8 w - - 1 31,Be4,f5e4,1-0
62,Black,1534,5rk1/p1p2ppp/8/4p3/P3Bq2/2KQ4/1P6/8 b - - 2 31,h6,h7h6,1-0
63,White,1599,5rk1/p1p2pp1/7p/4p3/P3Bq2/2KQ4/1P6/8 w - - 0 32,b4,b2b4,1-0
64,Black,1534,5rk1/p1p2pp1/7p/4p3/PP2Bq2/2KQ4/8/8 b - - 0 32,Qf6,f4f6,1-0
65,White,1599,5rk1/p1p2pp1/5q1p/4p3/PP2B3/2KQ4/8/8 w - - 1 33,Qc4,d3c4,1-0
66,Black,1534,5rk1/p1p2pp1/5q1p/4p3/PPQ1B3/2K5/8/8 b - - 2 33,Rd8,f8d8,1-0
67,White,1599,3r2k1/p1p2pp1/5q1p/4p3/PPQ1B3/2K5/8/8 w - - 3 34,Qxc7,c4c7,1-0
68,Black,1534,3r2k1/p1Q2pp1/5q1p/4p3/PP2B3/2K5/8/8 b - - 0 34,Qd6,f6d6,1-0
69,White,1599,3r2k1/p1Q2pp1/3q3p/4p3/PP2B3/2K5/8/8 w - - 1 35,Qxd6,c7d6,1-0
70,Black,1534,3r2k1/p4pp1/3Q3p/4p3/PP2B3/2K5/8/8 b - - 0 35,Rxd6,d8d6,1-0
71,White,1599,6k1/p4pp1/3r3p/4p3/PP2B3/2K5/8/8 w - - 0 36,Kc4,c3c4,1-0
72,Black,1534,6k1/p4pp1/3r3p/4p3/PPK1B3/8/8/8 b - - 1 36,Rd4+,d6d4,1-0
73,White,1599,6k1/p4pp1/7p/4p3/PPKrB3/8/8/8 w - - 2 37,Kc5,c4c5,1-0
74,Black,1534,6k1/p4pp1/7p/2K1p3/PP1rB3/8/8/8 b - - 3 37,Rxe4,d4e4,1-0
75,White,1599,6k1/p4pp1/7p/2K1p3/PP2r3/8/8/8 w - - 0 38,b5,b4b5,1-0
76,Black,1534,6k1/p4pp1/7p/1PK1p3/P3r3/8/8/8 b - - 0 38,Rxa4,e4a4,1-0
77,White,1599,6k1/p4pp1/7p/1PK1p3/r7/8/8/8 w - - 0 39,Kc6,c5c6,1-0
1,White,1540,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d4,d2d4,0-1
2,Black,1539,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d5,d7d5,0-1
3,White,1540,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e4,e2e4,0-1
4,Black,1539,rnbqkbnr/ppp1pppp/8/3p4/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,dxe4,d5e4,0-1
5,White,1540,rnbqkbnr/ppp1pppp/8/8/3Pp3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,f3,f2f3,0-1
6,Black,1539,rnbqkbnr/ppp1pppp/8/8/3Pp3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 3,exf3,e4f3,0-1
7,White,1540,rnbqkbnr/ppp1pppp/8/8/3P4/5p2/PPP3PP/RNBQKBNR w KQkq - 0 4,Nxf3,g1f3,0-1
8,Black,1539,rnbqkbnr/ppp1pppp/8/8/3P4/5N2/PPP3PP/RNBQKB1R b KQkq - 0 4,Nf6,g8f6,0-1
9,White,1540,rnbqkb1r/ppp1pppp/5n2/8/3P4/5N2/PPP3PP/RNBQKB1R w KQkq - 1 5,Bc4,f1c4,0-1
10,Black,1539,rnbqkb1r/ppp1pppp/5n2/8/2BP4/5N2/PPP3PP/RNBQK2R b KQkq - 2 5,Nc6,b8c6,0-1
11,White,1540,r1bqkb1r/ppp1pppp/2n2n2/8/2BP4/5N2/PPP3PP/RNBQK2R w KQkq - 3 6,O-O,e1g1,0-1
12,Black,1539,r1bqkb1r/ppp1pppp/2n2n2/8/2BP4/5N2/PPP3PP/RNBQ1RK1 b kq - 4 6,Bg4,c8g4,0-1
13,White,1540,r2qkb1r/ppp1pppp/2n2n2/8/2BP2b1/5N2/PPP3PP/RNBQ1RK1 w kq - 5 7,c3,c2c3,0-1
14,Black,1539,r2qkb1r/ppp1pppp/2n2n2/8/2BP2b1/2P2N2/PP4PP/RNBQ1RK1 b kq - 0 7,e6,e7e6,0-1
15,White,1540,r2qkb1r/ppp2ppp/2n1pn2/8/2BP2b1/2P2N2/PP4PP/RNBQ1RK1 w kq - 0 8,Bd3,c4d3,0-1
16,Black,1539,r2qkb1r/ppp2ppp/2n1pn2/8/3P2b1/2PB1N2/PP4PP/RNBQ1RK1 b kq - 1 8,Qd5,d8d5,0-1
17,White,1540,r3kb1r/ppp2ppp/2n1pn2/3q4/3P2b1/2PB1N2/PP4PP/RNBQ1RK1 w kq - 2 9,Nbd2,b1d2,0-1
18,Black,1539,r3kb1r/ppp2ppp/2n1pn2/3q4/3P2b1/2PB1N2/PP1N2PP/R1BQ1RK1 b kq - 3 9,Bd6,f8d6,0-1
19,White,1540,r3k2r/ppp2ppp/2nbpn2/3q4/3P2b1/2PB1N2/PP1N2PP/R1BQ1RK1 w kq - 4 10,Bc4,d3c4,0-1
20,Black,1539,r3k2r/ppp2ppp/2nbpn2/3q4/2BP2b1/2P2N2/PP1N2PP/R1BQ1RK1 b kq - 5 10,Qh5,d5h5,0-1
21,White,1540,r3k2r/ppp2ppp/2nbpn2/7q/2BP2b1/2P2N2/PP1N2PP/R1BQ1RK1 w kq - 6 11,Nb3,d2b3,0-1
22,Black,1539,r3k2r/ppp2ppp/2nbpn2/7q/2BP2b1/1NP2N2/PP4PP/R1BQ1RK1 b kq - 7 11,Bxh2+,d6h2,0-1
1,White,1542,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d4,d2d4,0-1
2,Black,1534,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,e6,e7e6,0-1
3,White,1542,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,Bf4,c1f4,0-1
4,Black,1534,rnbqkbnr/pppp1ppp/4p3/8/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,d5,d7d5,0-1
5,White,1542,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 3,e3,e2e3,0-1
6,Black,1534,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 3,Bd6,f8d6,0-1
7,White,1542,rnbqk1nr/ppp2ppp/3bp3/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR w KQkq - 1 4,Bg3,f4g3,0-1
8,Black,1534,rnbqk1nr/ppp2ppp/3bp3/3p4/3P4/4P1B1/PPP2PPP/RN1QKBNR b KQkq - 2 4,f5,f7f5,0-1
9,White,1542,rnbqk1nr/ppp3pp/3bp3/3p1p2/3P4/4P1B1/PPP2PPP/RN1QKBNR w KQkq - 0 5,Nf3,g1f3,0-1
10,Black,1534,rnbqk1nr/ppp3pp/3bp3/3p1p2/3P4/4PNB1/PPP2PPP/RN1QKB1R b KQkq - 1 5,Nf6,g8f6,0-1
11,White,1542,rnbqk2r/ppp3pp/3bpn2/3p1p2/3P4/4PNB1/PPP2PPP/RN1QKB1R w KQkq - 2 6,Ne5,f3e5,0-1
12,Black,1534,rnbqk2r/ppp3pp/3bpn2/3pNp2/3P4/4P1B1/PPP2PPP/RN1QKB1R b KQkq - 3 6,O-O,e8g8,0-1
13,White,1542,rnbq1rk1/ppp3pp/3bpn2/3pNp2/3P4/4P1B1/PPP2PPP/RN1QKB1R w KQ - 4 7,c3,c2c3,0-1
14,Black,1534,rnbq1rk1/ppp3pp/3bpn2/3pNp2/3P4/2P1P1B1/PP3PPP/RN1QKB1R b KQ - 0 7,c6,c7c6,0-1
15,White,1542,rnbq1rk1/pp4pp/2pbpn2/3pNp2/3P4/2P1P1B1/PP3PPP/RN1QKB1R w KQ - 0 8,Nd2,b1d2,0-1
16,Black,1534,rnbq1rk1/pp4pp/2pbpn2/3pNp2/3P4/2P1P1B1/PP1N1PPP/R2QKB1R b KQ - 1 8,Nbd7,b8d7,0-1
17,White,1542,r1bq1rk1/pp1n2pp/2pbpn2/3pNp2/3P4/2P1P1B1/PP1N1PPP/R2QKB1R w KQ - 2 9,Bh4,g3h4,0-1
18,Black,1534,r1bq1rk1/pp1n2pp/2pbpn2/3pNp2/3P3B/2P1P3/PP1N1PPP/R2QKB1R b KQ - 3 9,Qe8,d8e8,0-1
